Country,Commodity,Price_STD
South,Toothbrush,0.7394370887004978
South,Toothpaste,2.152937959102251
South,Water,0.9411467169666708
South,Water (drinking),0.5176552140741895
South,Wheat flour,4.959995573645314
South,Wheat flour (imported),0.9156921438292691
South Darfur,"Beans (fava, egyptian)",4.01107570859501
South Darfur,Meat (beef),3.497227618782672
South Darfur,Meat (goat),4.588247374384651
South Darfur,Milk (powder),11.759964049958995
South Darfur,Millet,44.01875102571845
South Darfur,Oil (vegetable),2.462465566595128
South Darfur,Onions,1.3682969292103546
South Darfur,Salt (iodised),1.15566431112153
South Darfur,Sorghum,1.7917826982688554
South Darfur,Sorghum (food aid),1.7849225512407427
South Darfur,Sugar,2.2525540392407235
South Darfur,Tomatoes (dried),4.2694088370852725
South Darfur,Wheat,0.7757086228706103
South Darfur,Wheat flour,2.3691675412915982
South Kordofan,"Beans (fava, egyptian)",8.97329411491272
South Kordofan,Meat (beef),8.883831177782975
South Kordofan,Meat (goat),11.006306793129555
South Kordofan,Milk (powder),25.489491253489195
South Kordofan,Millet,38.75361352912523
South Kordofan,Oil (vegetable),14.305203784840485
South Kordofan,Onions,4.329134338692781
South Kordofan,Salt (iodised),10.493533593252906
South Kordofan,Sorghum,2.4532538657548537
South Kordofan,Sorghum (food aid),0.6290181806876577
South Kordofan,Sorghum (white),16.69658954374649
South Kordofan,Sugar,11.082479893686775
South Kordofan,Tomatoes (dried),27.79874126154239
South Kordofan,Wheat,38.04731267154437
South Kordofan,Wheat flour,5.087476738831457
South-East,Beans (black),2.7866777771967723
South-East,Beans (red),3.3250947408490124
South-East,Maize meal (imported),0.10313511037459425
South-East,Maize meal (local),1.0090155437279864
South-East,"Oil (vegetable, imported)",1.954888633110844
South-East,Pasta,0.0768177900115799
South-East,Rice (imported),0.3966468986497828
South-East,Rice (local),1.768864671620947
South-East,Rice (tchako),1.09894776007787
South-East,Sorghum,2.584039688025824
South-East,Sugar (white),1.3801793682419845
South-East,Wheat flour (imported),1.1132914408784218
Southern,Bananas,0.1527990185746977
Southern,Beans,0.43874286867244905
Southern,Beans (dry),0.6504040669137114
Southern,Beans (fava),0.38734183821748414
Southern,Beans (mung),0.6941055294422018
Southern,Cabbage,0.4368666556330791
Southern,Carrots,0.8644716294987862
Southern,Cassava,0.11855375528905522
Southern,Cassava leaves,0.17040583703267226
Southern,Cassava meal,0.2447139151844461
Southern,Cassava meal (gari),0.20420892940129798
Southern,"Chili (red, dry raw)",1.4616592777832753
Southern,Coconut,0.12144676574242112
Southern,Cowpeas,0.26459583257600344
Southern,"Cowpeas (whole, average)",0.3819345930941153
Southern,Eggplants,0.35298185875365123
Southern,Eggs,1.402993847872827
Southern,Fish (bonga),1.7660645280045215
Southern,Fish (dry),1.7672419117455374
Southern,"Fish (dry, bream)",3.7571120173845785
Southern,"Fish (dry, katta)",0.6396045749493805
Southern,"Fish (dry, sprats)",0.37438137102992197
Southern,Fish (fresh),0.6901436707601705
Southern,Fish (goldstripe sardinella),0.5461164947210911
Southern,Fish (herring),1.0323067321413137
Southern,Fish (jack),0.822274476489034
Southern,Fish (kapenta),0.2739355629353237
Southern,Fish (sail fish),0.8417885951439886
Southern,Fish (skipjack tuna),0.7492546202742026
Southern,Fish (trenched sardinella),0.6570001888282081
Southern,Fish (yellowfin tuna),0.8837922057399025
Southern,Fuel (diesel),0.04454902226329311
Southern,Fuel (petrol-gasoline),0.046684978092392616
Southern,Groundnuts (shelled),0.7037054881382138
Southern,Lentils,0.041005830847500736
Southern,Maize,0.4381437281969041
Southern,Maize (white),2.2276309255456233
Southern,Maize meal,0.11558011458117674
Southern,"Maize meal (white, breakfast)",5.32598021496962
Southern,"Maize meal (white, roller)",4.418139041381028
Southern,Meat (beef),1.7600295212519934
Southern,"Meat (chicken, broiler)",0.3701398906276094
Southern,"Meat (mixed, cut)",0.3099358484896965
Southern,Milk (fresh),61.83038691381406
Southern,Millet,0.13528021028264875
Southern,"Oil (cooking, imported)",0.18431321702841058
Southern,"Oil (cooking, local)",1.5965505653546233
Southern,Oil (palm),0.2689184853688002
Southern,Oil (vegetable),0.2874282193407745
Southern,Okra (fresh),0.8734582617799822
Southern,Onions,0.7830444379751689
Southern,Onions (imported),0.4209787029162764
Southern,Onions (red),0.17549253106186036
Southern,"Onions (red, imported)",0.24197723540891286
Southern,"Onions (red, local)",0.21668251690275603
Southern,Papaya,0.15512968241139924
Southern,Peppers (green),1.6451195695962038
Southern,Pigeon peas,0.22230627417418686
Southern,Pineapples,0.37328876361997837
Southern,Potato Leaves,0.11307524970455471
Southern,Potatoes (imported),0.08975018208767283
Southern,Potatoes (local),0.1012147026240778
Southern,Pumpkin,0.199988129546947
Southern,Rape leaves,0.15759263725900585
Southern,Rice,0.17644745147033145
Southern,Rice (imported),0.1721646846726035
Southern,Rice (local),0.3744212610393259
Southern,Rice (long grain),0.05308955157895872
Southern,Rice (medium grain),0.04750659382524116
Southern,Rice (white),0.057069811448573496
Southern,Salt,0.13978079326282908
Southern,Snake gourd,0.23826462934020412
Southern,Sorghum,0.143842506466853
Southern,Soy Chunks,0.048635371404012626
Southern,Sugar,0.20453065121409933
Southern,Sweet potatoes,0.33696075739807885
Southern,Tomatoes,0.6441537413950115
Southern,Wheat flour,0.03774148420158457
Southern Province,Apples (red),0.7876858761892475
Southern Province,Avocados,0.0957876003549582
Southern Province,Bananas,0.1545817451016791
Southern Province,Beans (dry),0.15545123249531456
Southern Province,Beans (fresh),0.12249675320372592
Southern Province,"Beans (green, fresh)",0.2523551365872332
Southern Province,Cabbage,0.06012831714423899
Southern Province,Carrots,0.11743252035362697
Southern Province,Cassava,0.101083837443928
Southern Province,Cassava flour,0.12037124538686858
Southern Province,Cassava leaves,0.19979416816104018
Southern Province,Cauliflower,0.2312629136097434
Southern Province,Charcoal,1.6969118617338377
Southern Province,Chili (red),0.709457228215583
Southern Province,Cucumbers (greenhouse),0.15982956771567755
Southern Province,Eggplants,0.0893718897044181
Southern Province,Eggs,0.016495756964907418
Southern Province,Fish (dry),0.45857061469784305
Southern Province,Garlic,0.7534876792864635
Southern Province,Groundnuts (shelled),0.1991493735636076
Southern Province,Guava,0.22304858988483298
Southern Province,Livestock (Goat),4.529266095459882
Southern Province,Livestock (Sheep),4.645044190357795
Southern Province,Livestock (cattle),58.872784393837684
Southern Province,Livestock (hen),1.0025155602581293
Southern Province,Livestock (pig),30.113829280571302
Southern Province,Maize,0.10541358207927892
Southern Province,Maize flour,0.12772838388169255
Southern Province,Maize flour (imported),0.291979654900131
Southern Province,Mangoes,0.29730051679441505
Southern Province,Meat (beef),0.3728686753502998
Southern Province,Meat (goat),0.88500449357186
Southern Province,Meat (mutton),0.12850097275896394
Southern Province,Meat (pork),0.16309733477320135
Southern Province,Milk,0.08716076601175568
Southern Province,Oil,0.4623264107188792
Southern Province,Oil (palm),0.35509725463575975
Southern Province,Onions (red),0.2647912336926114
Southern Province,Onions (white),0.47095595114964783
Southern Province,Oranges (big size),0.20945065411797137
Southern Province,Papaya,0.11516047836885131
Southern Province,Passion fruit,0.33028169459035306
Southern Province,Peas (dry),0.5174211250446926
Southern Province,Peas (fresh),0.4511028669685872
Southern Province,Peppers (green),0.26348172431426636
Southern Province,Potatoes,0.06320986982932959
Southern Province,Potatoes (Irish),0.06635230345880277
Southern Province,Rice,0.37285537013535414
Southern Province,Rice (imported),0.11369693738644769
Southern Province,"Rice (imported, Indian)",0.07187263144613712
Southern Province,"Rice (imported, Tanzanian)",0.2204318775720642
Southern Province,Rice (local),0.13856402883943184
Southern Province,"Rice (long grain, high quality, local)",0.13117187404568553
Southern Province,Salt,0.042521020115970705
Southern Province,Sorghum,0.10025176757653186
Southern Province,Sorghum flour,0.11136987141889314
Southern Province,Soybeans,0.09682883055020557
Southern Province,Spinach,0.17012724598119855
Southern Province,Sugar,0.19872912566297748
Southern Province,Sweet potatoes,0.06427339825478952
Southern Province,Tomatoes,0.18354113797724303
Southern Province,Wheat,0.09164468869856823
Southern Province,Wheat flour,0.13253563723285228
Southern Province,Zucchini,0.18663119945652995
Southern Region,Amaranthus,0.08056871975307424
Southern Region,Bathing soap,0.7917805707588657
Southern Region,Battery lamp,0.09366091728840609
Southern Region,Beans,0.7842998297022118
Southern Region,Beans (new harvest),0.40148674103183224
Southern Region,Beans leaves,0.05913707901535718
Southern Region,Blackjack leaves,0.02125482268964103
Southern Region,Cabbage (chinese),0.09891963988780436
Southern Region,Candles,0.026420723008057253
Southern Region,Cassava,0.6727248653154
Southern Region,Charcoal,0.11053873297616755
Southern Region,Cowpea leaves,0.014844729017799915
Southern Region,Cowpeas,0.4880093213244214
Southern Region,Eggs,0.0724203925835895
Southern Region,Fertilizer (CAN),17.971128105662498
Southern Region,Fertilizer (D compound),28.37231921593002
Southern Region,Fertilizer (NPK),27.646375992750304
Southern Region,Fertilizer (urea),27.829758300780856
Southern Region,Firewood,0.06264954943793391
Southern Region,Fish (bonya),0.27115256395727
Southern Region,Fish (kapenta),0.08571119232287802
Southern Region,Fish (matemba),0.2703514144488522
Southern Region,Fish (usipa),0.06891400674453854
Southern Region,Fish (utaka),0.08870380255146783
Southern Region,Groundnuts (shelled),0.9484384090069302
Southern Region,Laundry soap,0.22797376652424065
Southern Region,Laundry soap (paste),0.7178744347645905
Southern Region,Maize,0.1077167914309246
Southern Region,Maize (new harvest),0.19902893714191275
Southern Region,Maize (seed),1.9986816833540986
Southern Region,Maize (white),5.24011816784501
Southern Region,Maize flour,0.1768132809665515
Southern Region,Match box,0.00870169059139732
Southern Region,Millet,0.37723354675823684
Southern Region,Milling cost (maize),0.22741953594989917
Southern Region,Mobile credit (100 MWK),0.011805772003265493
Southern Region,Mustard leaves,0.04994582666758244
Southern Region,Oil (vegetable),1.382352756720309
Southern Region,Onions,0.0542678665105941
Southern Region,Paracetamol,0.04346962973197431
Southern Region,Pigeon peas,0.4357032530420199
Southern Region,Potatoes,0.25550699934082605
Southern Region,Pumpkin leaves,0.043769498350509015
Southern Region,Rape leaves,0.017003880656646146
Southern Region,Rice,0.6277083850433566
Southern Region,Rice (imported),9.17023449376295
Southern Region,Sanitary pads,0.30347434162361253
Southern Region,Sorghum,0.3249755080642831
Southern Region,Sorghum (red),5.961270981191995
Southern Region,Soybeans,0.27744526847031764
Southern Region,Sugar,0.6839307021729308
Southern Region,Sweet potatoes,0.1121241669155713
Southern Region,Toilet paper,0.3182833373227532
Southern Region,Tomatoes (medium size),0.08485823966903042
Southern Region,Water (drinking),0.04633736184290498
Stung Treng,"Amaranth (spineless, fresh)",0.331403762963368
Stung Treng,Bananas (ripe),0.11783396456699112
Stung Treng,Bananas flower,0.26617634409136764
Stung Treng,"Bean (mung, dry)",0.07397350723116874
Stung Treng,"Beans (yardlong, green)",0.586433759085226
Stung Treng,Bottle gourd,0.162535466215155
Stung Treng,Cabbage (bok choy),0.20913692535298326
Stung Treng,"Cabbage (chinese, flowering)",0.20734017344990546
Stung Treng,"Cabbage (chinese, raw)",0.23107893327660853
Stung Treng,Carrots,0.11646994559520642
Stung Treng,Cauliflower,0.39212409157241207
Stung Treng,Eggplants,0.16636837044548067
Stung Treng,"Eggplants (white, round)",0.12470570194170834
Stung Treng,Eggs (duck),0.14307261738236662
Stung Treng,"Eggs (duck, fermented)",0.1896231079719007
Stung Treng,Fish (catfish),0.47231169087090535
Stung Treng,Fish (snake head),0.4512722755351439
Stung Treng,"Fish (snake head, dry)",0.41055493803248433
Stung Treng,Fish (striped catfish),0.5753940678642189
Stung Treng,"Fish paste (red, fermented)",0.14771291646655993
Stung Treng,Fish sauce (lobster),0.08518505447843253
Stung Treng,Garlic,0.1648748325465103
Stung Treng,Gourd (ridge),0.15067361972999682
Stung Treng,Groundnuts,0.17111384083137215
Stung Treng,Ivygourd leaves,0.2580772096754112
Stung Treng,Kale (chinese),0.23810272531287505
Stung Treng,Mango (ripe),0.0900694176732591
Stung Treng,"Meat (beef, fat, without bones)",1.4018085956041493
Stung Treng,Meat (chicken),0.3318810027705713
Stung Treng,"Meat (pork, with fat)",0.6487845540516044
Stung Treng,"Milk (cow, fresh)",0.04482492826038193
Stung Treng,Moringa leaves,0.21429358163611614
Stung Treng,Mustard leaves,0.19597488065094934
Stung Treng,Oil (vegetable),2.0666109218425506
Stung Treng,Papaya (green),0.10491742231501154
Stung Treng,Pumpkin,0.16260238277381098
Stung Treng,Pumpkin leaves,0.39924495838587215
Stung Treng,"Rice (mixed, low quality)",0.04979554963273213
Stung Treng,Salt (iodised),0.05870958017331316
Stung Treng,Sauropus sp. leaves,0.2937399494361242
Stung Treng,Snake gourd,0.20131788999110464
Stung Treng,Soybeans (dry),0.4878285217847219
Stung Treng,Sweet potatoes (orange),0.11616621171661212
Stung Treng,Tamarind (ripe),0.2947361261501056
Stung Treng,"Tomatoes (red, ripe)",0.25671124808550366
Stung Treng,Wage (non-qualified labour),0.41019832601641215
Stung Treng,Water spinach,0.22751328893591444
Stung Treng,Wax gourd,0.1706293989209595
Sucre,Bananas,0.14797332156880133
Sucre,"Beans (black, dry)",0.770220455625888
Sucre,"Beans (green, fresh)",0.22797189036304213
Sucre,Beans (string),0.2081258236349513
Sucre,Beetroots,0.17671937613975952
Sucre,"Beverage mix powder (fortified, Cerelac)",2.138390559862238
Sucre,"Beverage mix powder (fortified, Lactovisoy)",3.1192364862751174
Sucre,"Beverage mix powder (fortified, Nutrisoy)",
Sucre,Carrots,0.44400359939145595
Sucre,Cassava,0.16407867479295266
Sucre,Cheese (local),0.7177751023551706
Sucre,Cheese (white),0.9715245630914204
Sucre,Coffee,1.5859537342910823
Sucre,Eggs,0.8327836329053141
Sucre,"Fish (sardine, canned)",0.9737354632934182
Sucre,Fish (tilapia),0.5348546349425051
Sucre,"Fish (tuna, canned)",0.7490965609703851
Sucre,Guava,0.16057252493027283
Sucre,Lemons,0.1869656378392038
Sucre,Lentils,0.7263300607457035
Sucre,Lentils (imported),0.28487173006024835
Sucre,Maize (local),0.05496007420025522
Sucre,Maize (white),0.0923319521830844
Sucre,Maize (yellow),0.07231590432142375
Sucre,Maize flour,0.1742302428655496
Sucre,Margarine,0.20736611555978196
Sucre,Meat (beef),0.7234811676885586
Sucre,"Meat (beef, minced)",1.1429201774343356
Sucre,Meat (chicken),0.5001839067990722
Sucre,"Meat (chicken, breast)",0.44152308621284425
Sucre,Meat (pork),0.5406752534837611
Sucre,Milk (powder),0.421423542529131
Sucre,Oil (sunflower),0.6334325066198103
Sucre,Oil (vegetable),0.7239377397549097
Sucre,Onions,0.3789286321206078
Sucre,Onions (local),0.10179656026870298
Sucre,Onions (red),0.19608770383912202
Sucre,Onions (white),0.1858923764164526
Sucre,Oranges,0.33812679534418694
Sucre,Papaya,0.1634902395911097
Sucre,Pasta,0.36524536386404116
Sucre,Peppers (red),0.3102529597026714
Sucre,Plantains,0.14512974773684723
Sucre,Potatoes,0.26649188261046114
Sucre,Pumpkin,0.15488948708191883
Sucre,Rice (high quality),0.12550536497957157
Sucre,Rice (white),0.32254192085306893
Sucre,Salt,0.04805245531227783
Sucre,Salt (iodised),0.09407443861113392
Sucre,Sugar,0.32598199476765344
Sucre,Tomatoes,0.8195594848093051
Sucre,Tomatoes (local),0.16833639789761112
Sucre,Wheat flour,0.11915654756782286
Sucre,Wheat flour (local),0.2692665154228909
Sucre,Yam,0.31025228682715866
Sud-Kivu,Beans,0.2723487212847785
Sud-Kivu,Beans (niebe),0.22627416997969527
Sud-Kivu,Cassava,0.2686840358322599
Sud-Kivu,Cassava (chikwangue),0.1115157550733272
Sud-Kivu,Cassava (cossette),0.33303845170766294
Sud-Kivu,Cassava flour,0.18173751771613406
Sud-Kivu,Exchange rate,0.06700255541217659
Sud-Kivu,Exchange rate (unofficial),0.33359391523962234
Sud-Kivu,Fish (fresh),0.9857755542356235
Sud-Kivu,Fish (salted),2.132916513664111
Sud-Kivu,Fish (smoked),2.2132916441137285
Sud-Kivu,Fuel (diesel),0.27786370058281895
Sud-Kivu,Fuel (petrol-gasoline),0.24104671086652854
Sud-Kivu,Groundnuts (shelled),0.6000659018295088
Sud-Kivu,Maize,0.3043105116032475
Sud-Kivu,Maize flour,0.24737468295327594
Sud-Kivu,Maize flour (imported),0.4507902202356418
Sud-Kivu,Maize meal,0.14941603555942226
Sud-Kivu,Maize meal (imported),0.14379942928283462
Sud-Kivu,Meat (beef),0.6590087050382247
Sud-Kivu,Meat (chicken),1.3039256610374932
Sud-Kivu,"Meat (goat, with bones)",5.677241082793652
Sud-Kivu,Meat (pork),0.9368026975396938
Sud-Kivu,Oil (palm),0.3169255141608267
Sud-Kivu,Oil (vegetable),0.7719236558987753
Sud-Kivu,Plantains,0.46357079557890757
Sud-Kivu,Potatoes,0.29279967012515024
Sud-Kivu,Rice (imported),2.44492396526614
Sud-Kivu,Rice (local),2.70869524553174
Sud-Kivu,Salt,0.2135526079588057
Sud-Kivu,Sugar,0.3226625867426921
Sud-Kivu,Sweet potatoes,0.26637592669095567
Sud-Kivu,Transport (public),0.17575743207935615
Sud-Kivu,"Transport (public, bus)",0.1337880503791068
Sud-Kivu,"Transport (public, moto)",0.1520349298123327
